user_id,days_since_signup,days_since_last_activity,logins_last_30_days,total_active_hours,payments_made,lifetime_value_dollars,payment_failures_count,pricing_page_visits,support_tickets,open_complaint_tickets,sentiment_score,failed_onboarding_steps,plan_utilization_percent,core_features_untouched,primary_use_case
user_midmarket_284,305,5,24,49.3,7,1301.44,0,1,0,0,0.8,0,39,6,E-commerce
user_midmarket_285,233,1,7,19.5,6,1958.31,0,0,5,0,0.82,0,34,6,Marketing
user_midmarket_286,232,13,6,5.3,5,1619.49,0,0,1,0,0.68,0,75,2,Education
user_midmarket_287,307,29,0,0.0,6,2552.02,2,0,0,0,0.18,0,55,4,E-commerce
user_midmarket_288,278,52,3,7.0,7,2424.5,0,3,0,0,0.52,0,68,3,Marketing
user_midmarket_289,403,10,28,52.8,6,2706.4,2,0,1,0,0.77,0,92,0,Finance
user_midmarket_290,342,6,28,23.5,10,2935.95,0,0,4,0,0.89,0,21,7,E-commerce
user_midmarket_291,442,53,0,0.0,13,3971.52,0,0,0,0,0.51,0,16,8,E-commerce
user_midmarket_292,326,15,0,0.0,5,636.37,0,2,3,3,0.92,0,88,1,E-commerce
user_midmarket_293,274,20,3,8.6,6,475.04,1,0,5,2,0.63,0,66,3,Education
user_midmarket_294,168,12,24,52.0,2,370.37,0,0,0,0,0.34,0,47,5,Education
user_midmarket_295,157,43,0,0.0,3,1065.36,0,0,0,0,0.62,0,29,7,Marketing
user_midmarket_296,347,13,10,23.8,9,1834.93,0,0,2,0,0.3,0,85,1,Finance
user_midmarket_297,278,52,1,2.5,7,1278.56,0,4,0,0,0.31,0,66,3,SaaS
user_midmarket_298,282,6,29,41.9,6,816.46,0,0,1,0,0.27,0,28,7,E-commerce
user_midmarket_299,432,17,1,1.3,9,1869.36,0,1,0,0,0.25,0,64,3,Marketing
user_midmarket_300,203,41,1,0.9,5,265.01,0,3,0,0,0.81,0,79,2,Marketing
user_midmarket_301,256,54,4,2.7,6,310.69,0,1,2,0,0.42,0,64,3,Marketing
user_midmarket_302,500,8,11,12.5,9,502.76,3,0,2,0,0.69,0,100,0,Finance
user_midmarket_303,332,4,17,45.4,7,1319.95,1,1,0,0,1.0,0,34,6,Marketing
user_midmarket_304,268,5,23,28.4,5,1388.68,0,0,0,0,0.72,0,53,4,SaaS
user_midmarket_305,245,4,12,20.2,6,1831.06,0,0,3,2,0.51,0,82,1,Education
user_midmarket_306,283,2,6,12.9,6,501.26,0,1,2,0,0.25,0,67,3,Marketing
user_midmarket_307,366,2,24,12.8,10,1289.44,0,3,1,0,0.74,0,67,3,SaaS
user_midmarket_308,375,39,4,9.6,10,642.57,0,0,1,0,1.0,0,90,1,Marketing
user_midmarket_309,456,42,3,4.8,11,1435.42,0,0,0,0,0.68,0,12,8,E-commerce
user_midmarket_310,500,2,29,63.5,9,1439.61,0,0,0,0,0.37,0,55,4,Education
user_midmarket_311,378,2,19,26.4,11,2016.68,0,0,1,0,0.86,0,71,2,Marketing
user_midmarket_312,446,2,5,9.6,10,1106.16,0,0,0,0,0.66,0,41,5,Marketing
user_midmarket_313,432,0,26,30.2,10,2810.81,0,1,3,0,0.83,0,58,4,SaaS
user_midmarket_314,135,10,14,38.8,3,1114.57,0,1,2,0,0.41,0,19,8,Education
user_midmarket_315,283,13,15,36.9,5,1495.04,0,0,2,0,0.42,0,100,0,Education
user_midmarket_316,376,55,2,2.0,6,1230.27,0,0,0,0,0.34,0,48,5,Finance
user_midmarket_317,224,2,9,13.4,6,1190.77,0,2,0,0,0.55,0,72,2,Finance
user_midmarket_318,282,26,1,2.6,7,1013.45,0,4,1,0,0.62,0,48,5,E-commerce
user_midmarket_319,289,52,0,0.0,6,1880.39,0,0,1,0,0.45,0,52,4,SaaS
user_midmarket_320,378,24,0,0.0,11,4106.55,0,0,1,0,0.38,0,63,3,SaaS
user_midmarket_321,342,22,2,5.9,6,1954.26,0,0,3,2,0.62,0,89,1,Finance
user_midmarket_322,277,0,20,24.1,8,2318.56,0,0,0,0,0.55,0,34,6,SaaS
user_midmarket_323,333,3,8,11.2,6,2649.12,0,0,0,0,0.65,0,83,1,E-commerce
user_midmarket_324,277,42,4,6.4,5,879.12,0,0,1,0,0.84,0,70,3,Education
user_midmarket_325,353,50,1,2.2,9,1283.53,0,3,1,0,0.55,0,45,5,Finance
user_midmarket_326,394,1,17,31.6,6,1883.77,0,0,1,0,0.7,0,82,1,Marketing
user_midmarket_327,275,45,4,4.5,4,1583.73,0,0,1,0,0.67,0,41,5,Finance
user_midmarket_328,171,12,11,6.0,2,577.13,0,1,1,0,0.85,0,14,8,Marketing
user_midmarket_329,379,3,11,31.8,8,2535.31,0,3,0,0,0.57,0,44,5,Education
user_midmarket_330,433,0,15,28.6,10,1170.3,1,0,2,0,0.95,0,31,6,E-commerce
user_midmarket_331,144,10,28,62.4,2,727.09,0,0,1,0,0.33,0,73,2,Education
user_midmarket_332,558,55,4,7.3,14,4706.97,0,3,0,0,0.77,0,97,0,Marketing
user_midmarket_333,336,12,23,63.0,10,2841.32,0,0,2,0,0.93,0,66,3,Marketing
user_midmarket_334,458,57,4,7.5,8,3134.15,0,0,0,0,0.55,0,32,6,SaaS
user_midmarket_335,522,27,1,0.7,13,6229.56,0,0,0,0,0.7,0,37,6,SaaS
user_midmarket_336,446,11,19,46.7,7,3277.9,3,2,5,0,0.35,0,76,2,SaaS
user_midmarket_337,254,7,11,12.1,7,2526.39,1,1,8,1,0.45,0,57,4,Marketing
user_midmarket_338,302,17,1,1.7,7,778.7,2,0,0,0,0.42,0,70,3,E-commerce
user_midmarket_339,430,46,0,0.0,7,3179.84,1,0,0,0,0.3,0,29,7,Finance
user_midmarket_340,462,9,18,27.9,7,2850.06,0,0,2,0,0.72,0,9,9,SaaS
user_midmarket_341,433,17,0,0.0,10,4817.49,2,0,0,0,0.33,0,15,8,Education
user_midmarket_342,111,23,0,0.0,2,554.36,0,0,0,0,0.91,0,63,3,SaaS
user_midmarket_343,508,11,18,49.4,12,1228.45,0,1,0,0,0.87,0,54,4,SaaS
user_midmarket_344,354,55,2,1.6,7,1698.39,0,0,2,0,0.51,0,96,0,E-commerce
user_midmarket_345,505,58,2,2.7,11,1999.33,0,0,6,0,0.83,0,25,7,Education
user_midmarket_346,418,7,8,17.1,9,3035.2,1,0,0,0,0.51,0,91,0,E-commerce
user_midmarket_347,254,7,14,41.0,6,1621.43,0,0,2,0,0.76,0,100,0,Education
user_midmarket_348,373,0,27,72.5,10,2486.68,0,0,0,0,0.66,0,46,5,Education
user_midmarket_349,230,10,18,47.9,6,1762.09,0,0,0,0,0.68,0,9,9,Finance
user_midmarket_350,440,34,2,2.8,12,2778.26,0,1,4,1,0.48,0,69,3,Marketing
user_midmarket_351,382,24,2,1.4,10,4006.82,1,3,0,0,0.66,0,100,0,Marketing
user_midmarket_352,353,8,24,65.3,7,2657.4,0,0,1,0,0.64,0,29,7,Education
user_midmarket_353,92,9,16,12.9,2,672.82,0,0,0,0,0.28,0,48,5,E-commerce
user_midmarket_354,357,56,3,7.6,7,2964.14,0,0,1,0,0.85,0,49,5,SaaS
user_midmarket_355,437,10,29,74.9,11,1001.09,0,2,1,0,0.89,0,36,6,E-commerce
user_midmarket_356,511,3,16,36.7,15,2066.84,0,2,3,2,0.35,0,39,6,SaaS
user_midmarket_357,340,0,9,10.6,9,3991.96,0,2,1,0,0.49,0,45,5,E-commerce
user_midmarket_358,354,13,28,71.9,10,2341.49,0,0,0,0,0.61,0,40,6,SaaS
user_midmarket_359,475,0,8,23.1,9,676.49,0,0,0,0,0.44,0,77,2,Finance
user_midmarket_360,258,8,9,20.2,4,1185.02,0,0,1,0,0.64,0,73,2,E-commerce
user_midmarket_361,360,57,3,2.9,10,2090.69,0,3,7,1,0.78,0,37,6,Marketing
user_midmarket_362,340,48,0,0.0,9,1413.55,0,2,0,0,0.71,0,66,3,E-commerce
user_midmarket_363,367,16,4,8.0,10,746.76,1,2,0,0,0.83,0,80,2,Marketing
user_midmarket_364,246,8,10,28.7,6,1234.37,0,1,0,0,0.42,0,54,4,Finance
user_midmarket_365,151,33,0,0.0,2,413.82,0,0,1,0,0.78,0,70,3,Finance
user_midmarket_366,533,2,24,30.4,12,924.64,0,1,1,0,0.67,0,38,6,SaaS
user_midmarket_367,522,8,26,33.5,12,2652.71,0,0,3,1,0.71,0,55,4,Education
user_midmarket_368,389,7,24,46.5,9,1646.89,0,0,1,0,0.47,0,61,3,Marketing
user_midmarket_369,272,11,6,8.7,5,1969.3,0,0,4,1,0.62,0,53,4,E-commerce
user_midmarket_370,359,29,1,2.4,9,1881.71,0,1,3,1,0.53,0,88,1,Finance
user_midmarket_371,344,7,22,17.5,5,2125.21,0,0,0,0,0.76,0,9,9,E-commerce
user_midmarket_372,341,2,13,25.1,8,2953.19,1,0,0,0,0.58,0,97,0,Marketing
user_midmarket_373,225,24,1,2.5,5,363.62,0,0,4,1,0.84,0,84,1,Finance
user_midmarket_374,520,31,2,1.3,15,779.5,0,0,1,0,0.34,0,63,3,Education
user_midmarket_375,320,10,9,24.5,8,1172.18,0,0,0,0,0.36,0,59,4,E-commerce
user_midmarket_376,457,0,13,32.9,7,577.36,0,1,6,1,0.68,0,56,4,Education
user_midmarket_377,360,31,0,0.0,11,4437.87,0,0,2,0,0.77,0,19,8,Finance
user_midmarket_378,329,40,3,7.6,9,3791.21,0,0,1,0,0.0,0,60,4,Marketing
user_midmarket_379,507,10,12,27.1,12,4618.09,1,1,1,0,0.85,0,47,5,Education
user_midmarket_380,294,7,14,21.0,6,2482.7,1,1,0,0,0.97,0,60,4,SaaS
user_midmarket_381,570,3,29,32.5,9,1481.97,0,0,0,0,0.82,0,57,4,Marketing
user_midmarket_382,438,35,2,4.7,7,1485.02,0,3,3,0,0.74,0,40,6,SaaS
user_midmarket_383,514,16,3,2.4,10,1581.82,0,2,2,0,0.39,0,45,5,Finance
user_midmarket_384,211,47,4,8.3,6,2166.25,0,0,5,1,0.71,0,46,5,Education
user_midmarket_385,273,13,16,24.6,8,1273.28,0,0,4,0,0.56,0,60,4,Marketing
user_midmarket_386,277,41,2,5.2,7,2000.97,0,2,0,0,0.48,0,26,7,Education
user_midmarket_387,533,2,14,9.5,10,4681.05,1,0,0,0,0.81,0,48,5,Finance
user_midmarket_388,299,2,17,20.0,6,1788.19,0,0,6,0,0.47,0,8,9,Finance
user_midmarket_389,417,55,0,0.0,8,2695.7,0,1,0,0,0.59,0,52,4,SaaS
user_midmarket_390,434,3,7,6.5,7,2406.25,0,0,2,0,0.63,0,100,0,Finance
user_midmarket_391,205,5,17,31.2,5,703.7,1,0,1,0,0.68,0,42,5,Marketing
user_midmarket_392,473,16,3,3.3,12,5934.96,0,3,4,1,0.53,0,44,5,Education
user_midmarket_393,310,4,29,81.6,7,1914.34,0,3,0,0,0.96,0,35,6,Finance
user_midmarket_394,407,55,1,2.5,7,2251.23,1,1,0,0,0.51,0,58,4,E-commerce
user_midmarket_395,244,4,26,13.1,6,2936.68,0,2,0,0,0.6,0,87,1,Marketing
user_midmarket_396,254,44,2,5.1,6,1390.71,0,0,1,0,0.79,0,87,1,Education
user_midmarket_397,600,0,15,18.6,13,4104.19,0,0,0,0,0.7,0,80,2,E-commerce
user_midmarket_398,297,13,29,44.3,7,1201.02,0,3,0,0,0.66,0,86,1,Finance
user_midmarket_399,373,12,17,11.0,8,1776.42,1,2,0,0,0.6,0,37,6,Education
user_midmarket_400,427,1,14,16.9,12,2408.38,0,0,1,0,0.64,0,61,3,Marketing
user_midmarket_401,457,30,2,1.4,9,4089.19,0,0,0,0,0.7,0,45,5,Marketing
user_midmarket_402,357,59,2,1.7,6,895.73,0,1,2,0,0.64,0,43,5,SaaS
user_midmarket_403,340,58,4,9.4,5,310.66,0,0,4,0,0.82,0,26,7,SaaS
user_midmarket_404,457,9,16,25.4,7,2942.86,0,0,0,0,0.69,0,3,9,E-commerce
user_midmarket_405,354,8,24,54.0,9,3188.43,0,0,0,0,0.55,0,61,3,Marketing
user_midmarket_406,311,9,8,16.4,7,2755.47,0,0,0,0,0.69,0,96,0,Finance
user_midmarket_407,365,8,18,45.7,6,1011.45,2,0,1,0,0.37,0,0,10,Marketing
user_midmarket_408,360,11,21,15.8,8,2438.63,0,0,0,0,0.96,0,13,8,E-commerce
user_midmarket_409,238,47,1,0.8,3,203.37,0,0,1,0,0.69,0,57,4,Finance
user_midmarket_410,390,5,9,22.5,9,4279.52,1,0,0,0,0.42,0,52,4,Education
user_midmarket_411,469,52,2,5.2,12,3888.66,0,0,0,0,0.6,0,28,7,Marketing
user_midmarket_412,450,12,10,18.9,11,915.99,0,0,0,0,0.45,0,32,6,Education
user_midmarket_413,418,2,25,31.8,9,4269.65,0,1,2,0,0.8,0,64,3,E-commerce
user_midmarket_414,60,13,23,26.7,1,122.0,0,4,2,0,0.85,0,47,5,SaaS
user_midmarket_415,310,0,6,8.9,9,3714.13,1,0,0,0,0.62,0,94,0,Finance
user_midmarket_416,311,11,8,11.2,9,3718.48,0,0,1,0,0.67,0,84,1,Education
user_midmarket_417,299,4,9,23.1,5,1688.8,0,0,2,0,0.67,0,56,4,Finance
user_midmarket_418,323,8,21,51.6,6,1488.34,0,0,4,0,0.44,0,100,0,Education
user_midmarket_419,409,2,17,21.8,9,4148.39,0,0,4,0,0.9,0,71,2,Marketing
user_midmarket_420,148,54,1,1.3,2,839.91,0,0,1,0,0.51,0,39,6,Education
user_midmarket_421,308,12,17,33.0,7,2430.97,1,1,1,0,0.55,0,72,2,Marketing
user_midmarket_422,345,9,6,8.9,6,2815.48,0,4,0,0,0.7,0,79,2,Finance
user_midmarket_423,408,28,0,0.0,11,5055.16,0,0,4,2,0.84,0,87,1,Marketing
user_midmarket_424,488,23,4,7.9,15,6344.97,0,0,0,0,0.54,0,45,5,SaaS
user_midmarket_425,373,7,9,8.4,7,1561.49,1,1,0,0,0.4,0,100,0,Finance
user_midmarket_426,422,15,1,1.0,7,3271.48,0,2,5,0,0.46,0,94,0,Education
user_midmarket_427,336,11,5,4.0,10,4305.79,0,2,1,0,0.54,0,34,6,Education
user_midmarket_428,309,26,2,2.0,8,1620.62,0,0,1,0,0.44,0,54,4,E-commerce
user_midmarket_429,341,56,4,6.0,10,3855.13,0,3,1,0,0.65,0,35,6,Marketing
user_midmarket_430,341,1,14,21.9,7,2577.74,0,1,1,0,0.26,0,46,5,Education
user_midmarket_431,452,10,28,42.7,10,621.8,0,1,0,0,0.96,0,75,2,SaaS
user_midmarket_432,335,8,27,42.3,5,469.1,1,0,2,0,0.68,0,49,5,SaaS
user_midmarket_433,391,50,3,4.1,11,3439.24,0,0,2,0,0.53,0,100,0,SaaS
user_midmarket_434,388,8,28,55.4,10,1462.84,0,0,1,0,0.51,0,80,2,Finance
user_midmarket_435,433,6,17,48.7,10,2181.31,0,0,5,1,0.35,0,10,9,E-commerce
user_midmarket_436,245,10,16,13.5,4,1136.48,0,0,2,0,0.59,0,70,3,Education
user_midmarket_437,466,12,20,54.4,10,2598.54,0,1,0,0,0.56,0,66,3,Marketing
user_midmarket_438,389,54,3,7.3,9,4480.74,0,2,1,0,0.55,0,46,5,Education
user_midmarket_439,503,3,28,71.5,15,3543.63,0,0,4,0,0.5,0,51,4,SaaS
user_midmarket_440,523,30,1,2.3,14,1342.15,0,1,0,0,0.74,0,11,8,Finance
user_midmarket_441,441,2,27,64.9,13,2070.35,1,0,1,0,0.89,0,64,3,Marketing
user_midmarket_442,411,52,4,6.2,11,806.75,0,1,4,2,0.49,0,80,2,E-commerce
user_midmarket_443,295,9,13,24.5,8,3883.74,0,6,2,0,0.76,0,47,5,Education
user_midmarket_444,410,3,25,43.8,12,5043.25,0,0,1,0,0.57,0,5,9,Finance
user_midmarket_445,327,59,1,1.2,5,794.69,0,0,3,0,0.87,0,33,6,Education
user_midmarket_446,284,7,8,21.9,6,2238.51,0,2,0,0,0.61,0,48,5,Marketing
user_midmarket_447,314,11,26,15.2,9,546.3,0,0,0,0,0.71,0,76,2,E-commerce
user_midmarket_448,313,0,16,19.7,7,2832.87,0,3,2,0,0.31,0,60,4,Finance
user_midmarket_449,510,7,5,12.0,14,997.55,0,0,2,0,0.52,0,49,5,Education
user_midmarket_450,632,2,17,18.4,17,1632.26,0,0,0,0,0.95,0,58,4,SaaS
user_midmarket_451,407,13,12,18.1,11,2202.61,1,1,0,0,0.57,0,85,1,Finance
user_midmarket_452,376,5,16,21.0,10,2674.97,0,2,1,0,0.32,0,66,3,E-commerce
user_midmarket_453,411,6,10,28.6,10,4930.06,0,0,7,0,0.57,0,87,1,Education
user_midmarket_454,539,56,2,3.4,13,3940.0,0,1,3,2,0.59,0,0,10,SaaS
user_midmarket_455,449,54,2,2.2,7,636.18,0,1,1,0,0.51,0,58,4,Marketing
user_midmarket_456,302,13,20,34.0,7,2134.28,0,0,0,0,0.77,0,33,6,SaaS
user_midmarket_457,263,38,3,6.6,6,2887.55,0,0,6,2,0.84,0,71,2,Marketing
user_midmarket_458,181,7,12,14.0,4,1477.16,0,1,2,0,0.35,0,0,10,SaaS
user_midmarket_459,278,5,22,17.2,7,2256.6,0,0,1,0,0.56,0,59,4,Marketing
user_midmarket_460,337,9,19,16.1,10,2499.38,0,0,0,0,0.37,0,29,7,Marketing
user_midmarket_461,488,9,16,26.9,15,954.75,0,1,0,0,0.76,0,37,6,Marketing
user_midmarket_462,448,1,28,21.5,7,1428.97,0,0,1,0,0.61,0,76,2,E-commerce
user_midmarket_463,543,13,26,31.7,13,6142.09,0,0,2,0,0.27,0,99,0,SaaS
user_midmarket_464,406,10,21,12.8,11,3650.14,0,1,4,1,0.84,0,49,5,Education
user_midmarket_465,447,4,11,28.6,13,4955.14,1,0,1,0,0.29,0,43,5,E-commerce
user_midmarket_466,462,9,18,16.6,10,2718.99,0,2,0,0,0.16,0,55,4,E-commerce
user_midmarket_467,369,13,7,20.8,6,1935.98,1,0,3,0,0.66,0,42,5,Marketing
user_midmarket_468,383,9,29,42.3,7,1861.92,0,0,0,0,0.53,0,6,9,Finance
user_midmarket_469,182,15,0,0.0,3,633.84,1,0,1,0,0.63,0,15,8,E-commerce
user_midmarket_470,390,6,20,46.1,8,1164.89,0,0,1,0,0.56,0,26,7,Finance
user_midmarket_471,192,39,2,5.6,3,998.8,1,2,2,0,0.2,0,80,2,Marketing
user_midmarket_472,322,19,4,8.7,8,1697.98,1,0,1,0,0.46,0,58,4,SaaS
user_midmarket_473,316,7,25,58.9,6,418.55,0,0,1,0,0.61,0,48,5,Marketing
user_midmarket_474,451,23,2,4.0,11,4087.69,2,0,2,0,0.82,0,49,5,SaaS
user_midmarket_475,452,13,6,10.9,8,3029.61,0,0,0,0,1.0,0,60,4,Education
user_midmarket_476,324,32,4,6.0,5,768.11,0,0,8,1,0.65,0,9,9,E-commerce
user_midmarket_477,327,48,3,7.1,5,1970.74,0,0,0,0,0.74,0,27,7,E-commerce
user_midmarket_478,352,3,28,71.2,9,2720.32,0,1,0,0,0.4,0,70,3,Finance
user_midmarket_479,399,52,0,0.0,12,4642.51,0,1,0,0,0.68,0,53,4,Marketing
user_midmarket_480,297,4,14,8.9,7,2531.33,0,0,2,0,0.5,0,60,4,Finance
user_midmarket_481,307,4,24,44.6,9,3612.63,0,0,1,0,0.39,0,50,5,Marketing
user_midmarket_482,290,9,7,17.0,7,1498.46,0,0,1,0,0.42,0,54,4,SaaS
user_midmarket_483,281,4,6,16.5,8,2463.22,0,0,2,0,0.5,0,67,3,Finance
user_midmarket_484,443,2,14,28.7,11,3465.72,0,0,0,0,0.36,0,80,2,SaaS
user_midmarket_485,247,36,4,8.7,7,579.96,0,1,1,0,1.0,0,54,4,E-commerce
user_midmarket_486,443,11,20,10.7,8,2895.47,0,1,1,0,1.0,0,70,3,Marketing
user_midmarket_487,381,12,17,38.3,8,3025.71,0,1,0,0,0.87,0,41,5,Education
user_midmarket_488,254,36,1,0.9,5,2113.17,1,3,4,0,0.47,0,74,2,SaaS
user_midmarket_489,481,3,17,35.5,9,816.03,1,0,5,0,0.63,0,23,7,Finance
user_midmarket_490,294,0,12,11.0,6,1590.2,0,0,1,0,0.43,0,60,4,Finance
user_midmarket_491,184,4,14,40.8,5,2048.52,0,1,2,0,0.25,0,13,8,E-commerce
user_midmarket_492,329,0,17,42.9,7,352.96,0,1,4,1,0.61,0,66,3,SaaS
user_midmarket_493,528,47,4,3.4,13,4984.44,0,0,4,1,0.23,0,100,0,Finance
user_midmarket_494,486,30,1,2.2,13,2931.61,0,0,1,0,0.86,0,66,3,E-commerce
user_midmarket_495,286,8,18,48.5,4,1396.76,1,0,5,1,0.81,0,34,6,Finance
user_midmarket_496,322,13,25,62.6,8,1092.27,0,6,1,0,0.22,0,34,6,Marketing
user_midmarket_497,531,8,22,61.5,9,4231.85,0,2,6,1,0.39,0,35,6,E-commerce
user_midmarket_498,401,4,6,7.7,6,1728.79,0,0,0,0,0.62,0,27,7,Education
user_midmarket_499,507,11,24,68.2,8,2423.65,0,1,0,0,0.56,0,77,2,Finance
user_midmarket_500,235,8,10,28.3,4,926.74,0,1,1,0,0.63,0,56,4,Education
user_midmarket_501,368,59,2,4.9,9,691.04,0,0,1,0,0.44,0,34,6,Marketing
user_midmarket_502,308,8,22,28.7,5,1457.32,0,0,1,0,0.74,0,53,4,E-commerce
user_midmarket_503,450,4,19,52.5,12,1923.03,0,0,2,0,0.73,0,65,3,Finance
user_midmarket_504,291,9,26,22.3,5,1467.96,1,0,0,0,0.27,0,78,2,Marketing
user_midmarket_505,308,12,6,17.0,6,1349.56,0,0,2,0,0.83,0,92,0,Finance
user_midmarket_506,430,12,24,17.9,13,4424.13,0,0,4,4,0.51,0,52,4,SaaS
user_midmarket_507,344,6,5,8.5,8,2098.75,1,2,1,0,0.27,0,33,6,Finance
user_midmarket_508,334,5,5,12.7,9,1833.44,0,0,0,0,0.51,0,85,1,E-commerce
user_midmarket_509,447,5,7,13.5,13,4678.46,0,0,1,0,0.55,0,40,6,SaaS
user_midmarket_510,368,39,1,0.6,8,2333.71,0,1,3,0,0.09,0,64,3,Education
user_midmarket_511,285,4,24,13.3,7,822.89,0,0,2,0,0.53,0,13,8,Education
user_midmarket_512,404,19,4,10.4,11,4946.96,0,0,2,0,0.23,0,68,3,SaaS
user_midmarket_513,475,44,1,1.8,13,5758.83,0,1,3,2,0.83,0,62,3,Marketing
user_midmarket_514,295,2,6,17.1,6,2450.32,0,0,1,0,0.31,0,70,3,Finance
user_midmarket_515,281,12,8,7.2,5,1833.66,0,0,1,0,0.44,0,5,9,E-commerce
user_midmarket_516,350,35,4,4.3,9,4195.28,0,4,0,0,0.92,0,30,7,Finance
user_midmarket_517,262,11,16,27.0,4,720.82,0,0,0,0,0.55,0,46,5,Finance
user_midmarket_518,396,9,27,32.3,7,3132.31,0,1,1,0,0.51,0,38,6,Finance
user_midmarket_519,212,10,13,6.5,6,1855.41,0,0,2,0,0.84,0,0,10,Finance
user_midmarket_520,311,2,6,7.0,8,2155.71,0,2,0,0,0.28,0,42,5,Finance
user_midmarket_521,451,7,15,9.9,14,5572.84,0,0,0,0,0.76,0,34,6,Marketing
user_midmarket_522,216,52,3,9.0,4,1942.71,0,2,3,1,0.69,0,31,6,Marketing
user_midmarket_523,493,53,1,0.6,11,1538.25,0,2,0,0,0.62,0,80,2,SaaS
user_midmarket_524,407,41,3,7.3,12,2485.01,1,1,3,0,0.51,0,67,3,Marketing
user_midmarket_525,389,1,19,46.7,11,3759.59,0,3,1,0,0.49,0,22,7,Finance
user_midmarket_526,246,10,25,51.6,5,1092.84,1,4,0,0,0.49,0,91,0,Marketing
user_midmarket_527,492,4,25,63.3,9,675.45,0,0,0,0,0.81,0,82,1,E-commerce
user_midmarket_528,404,37,2,5.3,7,2096.72,0,0,0,0,0.66,0,62,3,Marketing
user_midmarket_529,473,37,2,4.1,11,3307.25,0,0,1,0,0.68,0,52,4,Education
user_midmarket_530,198,29,3,4.1,4,808.6,1,0,2,0,0.62,0,55,4,E-commerce
user_midmarket_531,404,59,2,3.9,11,4262.67,1,0,1,0,0.79,0,71,2,Finance
user_midmarket_532,647,0,18,16.0,17,1448.07,0,1,0,0,0.35,0,13,8,SaaS
user_midmarket_533,374,4,11,12.4,9,3426.51,0,3,1,0,0.66,0,74,2,Education
user_midmarket_534,261,8,9,12.7,4,1974.58,0,2,3,2,0.71,0,66,3,Marketing
user_midmarket_535,361,11,7,10.9,10,1264.99,0,3,3,1,0.82,0,47,5,Finance
user_midmarket_536,402,53,1,1.6,9,1161.55,0,1,0,0,0.34,0,94,0,E-commerce
user_midmarket_537,601,4,23,29.9,19,4296.46,2,0,1,0,0.63,0,32,6,Education
user_midmarket_538,454,8,12,29.2,10,4327.68,0,1,1,0,0.77,0,39,6,E-commerce
user_midmarket_539,331,8,27,47.7,10,2534.96,0,0,4,2,0.74,0,35,6,E-commerce
user_midmarket_540,538,9,20,48.5,13,5366.67,0,1,2,0,0.0,0,64,3,E-commerce
user_midmarket_541,245,4,12,32.5,4,220.18,0,2,1,0,0.6,0,19,8,E-commerce
user_midmarket_542,349,1,25,49.2,9,3736.85,0,2,2,0,0.51,0,39,6,E-commerce
user_midmarket_543,455,24,2,4.0,10,1535.31,0,0,0,0,0.4,0,67,3,SaaS
user_midmarket_544,400,31,3,3.2,6,1620.08,0,0,4,0,0.62,0,100,0,Finance
user_midmarket_545,216,5,17,44.5,3,869.27,0,1,1,0,0.57,0,41,5,Finance
user_midmarket_546,339,58,4,8.9,7,2444.34,0,2,0,0,0.74,0,80,2,Education
user_midmarket_547,280,39,3,6.1,7,2053.05,0,0,2,0,0.25,0,60,4,Finance
user_midmarket_548,310,57,2,1.5,8,1317.72,0,0,2,0,0.46,0,72,2,E-commerce
user_midmarket_549,423,1,29,49.9,13,2720.84,0,4,2,0,0.72,0,22,7,Education
user_midmarket_550,544,10,29,47.4,17,2251.44,0,0,1,0,0.55,0,67,3,Finance
user_midmarket_551,309,1,22,49.9,7,2981.8,1,0,0,0,0.85,0,60,4,Education
user_midmarket_552,345,19,3,6.3,7,2251.72,1,1,0,0,0.52,0,79,2,Marketing
user_midmarket_553,333,46,4,3.7,9,4117.45,1,0,5,1,0.58,0,71,2,Marketing
user_midmarket_554,343,28,4,10.5,7,2659.72,0,1,1,0,1.0,0,44,5,Finance
user_midmarket_555,252,5,20,41.8,5,1391.02,0,2,4,0,0.96,0,32,6,Marketing
user_midmarket_556,276,7,8,14.5,5,1881.41,0,1,1,0,0.52,0,80,2,Education
user_midmarket_557,454,43,3,7.4,9,3848.9,0,0,4,2,0.49,0,57,4,Education
user_midmarket_558,495,23,1,1.3,8,3526.11,0,0,1,0,0.49,0,74,2,Finance
user_midmarket_559,238,3,10,26.4,5,1951.43,0,0,1,0,0.56,0,26,7,Marketing
user_midmarket_560,299,12,8,10.9,7,2127.35,0,5,2,0,0.58,0,82,1,E-commerce
user_midmarket_561,407,13,10,7.8,10,2237.83,0,1,1,0,0.95,0,19,8,Marketing
user_midmarket_562,245,18,3,4.4,7,721.84,0,0,0,0,0.65,0,70,3,SaaS
user_midmarket_563,350,0,26,16.2,8,2876.05,1,0,0,0,0.55,0,50,5,SaaS
user_midmarket_564,229,37,2,2.0,6,2952.73,1,1,0,0,0.5,0,92,0,Education
user_midmarket_565,356,2,7,6.9,10,3388.97,1,0,4,0,0.46,0,60,4,SaaS
user_midmarket_566,341,13,7,18.0,7,2077.85,0,0,6,0,0.5,0,70,3,E-commerce
user_midmarket_567,439,12,17,24.2,12,3419.47,0,1,1,0,0.52,0,0,10,Finance
user_midmarket_568,372,10,10,15.1,11,2995.82,0,0,0,0,0.55,0,17,8,Finance
user_midmarket_569,513,0,27,20.3,10,4584.75,0,3,1,0,0.6,0,63,3,Finance
